,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0,4.2489822049184305,3.186279037983,3.7836146507334627,3.0651536749449577,4.485854095853494,4.756382399783026,2.954902783269662,2.717352620497284,5.2323386420190925,5.26739806695986,3.3521808785686598,2.775044267749139,0.2935241794693578,4.116469854523656,5.046344285722343,3.6241117437186205,4.231342508983563,2.341007276267632,4.6938701189068315,1.924282757580279,5.431225320729924,5.046344285722343,2.115770204700143,6.100857365323158,3.0785539786663816,3.4731991924834755,4.2489822049184305,2.5239994469650067,4.539520530408464,2.6196236187212043,3.4303244717394343,3.4340713956916544,3.803723590816845,2.8440877932094937,2.817507934543123,6.661906289972689,7.1458437873202545,5.209719280057537,4.539520530408464,3.663353123034444,6.354412092649044,6.141761331326289,3.803723590816845,6.849538490250799,2.556718593277511,1.692842690564908,1.253969470276205,2.717352620497284,3.3521808785686598,2.6646688420162583,6.9820563808798894,3.304313156995497,3.023193111076338,3.8188877593509414,2.8025088449344775,2.976181773248283,4.43648185868309,5.220791581016076,1.545921734351337,3.459448893757463,6.851613164471044,2.9026787387469506,2.816288080183196,5.220791581016076,2.5131307108061147,1.545921734351337,2.405452517394058,6.721015778189343,2.674267455070468,2.353440226792199,2.717352620497284,2.2480352726864137,0.0,4.849459072787184,4.2489822049184305,2.2631629020834825,4.446473402660984,4.397649459565956,2.9763031042691823,3.178480375624137,3.041648093883198,2.849882619503352,4.692671170099722,2.7523657466992972,3.8438465347417754,6.211357914914381,3.754950248340482,3.217197993334956,2.849882619503352,2.9463455152882188,3.721454415487715,2.636206741460879,3.64473711766456,2.2631629020834825,5.291739781248049,2.817507934543123,3.5789976230055167,4.253165882002529,3.620002037472537
1,4.193377097544616,0.0,7.314824950573081,7.912160563323544,1.0836208484816705,8.346581448209799,8.884928312373107,7.083448695859745,6.8458985330873645,9.360884554609177,9.395943979549942,1.551714677084613,6.903590180339222,4.42207009205944,8.245015767113738,9.174890198312426,2.0368281434270634,8.359888421573645,6.469553188857715,4.0825357363918595,2.1818516610318097,9.559771233320008,9.174890198312426,5.270977058267984,9.961584717679461,7.207099891256463,7.601745105073557,0.0,6.652545359555088,8.66806644299855,6.7481695313112855,7.558870384329516,1.0836208484816705,7.664450943173149,6.972633705799575,6.946053847133204,10.52263364232899,11.006571139676561,9.229526509465744,8.66806644299855,7.7918990356245255,10.215139445005347,10.002488683682595,7.664450943173149,10.710265842607104,1.9173916111014393,2.747049248987199,5.742392591446508,6.8458985330873645,1.551714677084613,6.793214754606342,10.842783733236192,1.6099930727725713,2.2780176044127325,7.947433671941023,6.663236197290781,6.836909125604589,8.565027771273172,9.349337493606159,5.6744676469414195,7.320176246113768,10.980159077061128,7.031224651337031,6.944833992773277,9.349337493606159,6.6416766233961955,5.6744676469414195,6.266179869750363,10.581743130545647,6.80281336766055,2.598541552263568,6.8458985330873645,3.0721785618747646,4.193377097544616,8.978004985377266,0.0,6.3917088146735646,8.575019315251069,8.25837681192226,7.224478370999114,7.03920772798044,7.170194006473279,6.978428532093433,8.821217082689804,6.880911659289379,7.972392447331856,10.339903827504466,1.6232140672794986,7.345743905925039,6.978428532093433,2.3854197354436577,7.773597863258818,6.496934093817185,0.4950982336538916,6.3917088146735646,9.420285693838135,6.946053847133204,5.912888837686399,8.381711794592613,7.748547950062621
2,3.0455692453883194,7.262090197466787,0.0,1.2426846888076313,6.078261667493316,2.929662110285603,2.215452437857194,2.0844758785196804,1.0501095736419575,2.6914086800932617,2.7264681050340296,6.3652888711170155,1.323234499287525,2.7782924934133013,2.777062386808745,2.5054143237965123,6.637219736266978,2.8919350412686513,1.2033186332146562,6.9255959884093725,4.937390750128636,2.8902953588040936,2.5054143237965123,3.1845831862050753,4.650111201696083,0.48666780390288567,0.9322692305576449,7.262090197466787,0.588573027297729,1.998590568482634,0.4518837022292129,0.8893945098136034,6.447179388240013,2.954944111719026,0.252201618445998,1.1221236216652386,4.774833616119222,5.4623003687026195,2.8835496136391003,1.998590568482634,2.4370345774923634,4.670868674031409,3.9686296663916356,2.954944111719026,5.165995071633164,5.569826585825868,4.705950683113265,2.2903097144910194,1.0501095736419575,6.3652888711170155,1.1149211564846215,4.53876964095831,6.317421149543856,6.036301103624695,1.2779577974251102,3.7872947289999,3.3874400799480338,1.8955518967572578,2.679861619090246,1.5302719211858231,3.0094423864284114,5.167149221572915,0.5154044134310111,0.9273110932369115,2.679861619090246,0.5618021758428611,1.5302719211858231,3.4582443723295597,4.547884113254689,0.24695801266075457,5.366548219340555,1.0501095736419575,5.26114326523477,3.0455692453883194,2.3085291108613526,7.262090197466787,0.8188331841868454,1.9055434407351535,2.863047693190029,1.8696139128669538,2.363548258564678,1.8153295483411176,1.623564073961272,2.3665015036812846,0.3332527177002399,1.2519603599782791,4.644673166586083,6.768058240888838,2.3467710885849744,1.623564073961272,5.959453507836577,3.277976659873303,3.4803919868203748,6.657845110212916,0.8188331841868454,3.7250550329197516,1.1221236216652386,2.472219694290912,2.686481133674231,1.9138412926957005
3,3.797369852003961,8.013890804082429,1.4580188432431263,0.0,6.8300622741089585,2.5681044954092944,0.9727677490495624,2.836276485135323,1.817588308978116,1.448723991285631,1.8534899186659906,7.117089477732658,2.0750351059031673,3.530093100028943,2.7297641731181668,1.2627296349888812,7.279576017735985,2.844636827578073,1.9551192398302986,7.364784367640266,5.689191356744279,1.6476106699964628,1.2627296349888812,3.9363837928207173,3.4074265128884513,1.1658502345217585,0.9244160922243814,8.013890804082429,1.3403736339133714,0.7559058796750027,1.2036843088448554,0.7666126933683765,7.198979994855655,3.722422847055184,1.31376338850111,1.889602357001397,3.5321489273115922,4.219615679894988,2.521991998762792,0.7559058796750027,3.2045133128285226,3.428183985223778,2.725944977584005,3.722422847055184,3.923310382825533,6.32162719244151,5.4577512897289076,3.042110321106662,1.817588308978116,7.117089477732658,1.7445147194911697,3.2960849521506796,7.069221756159498,6.726671330240836,0.6811946248725975,4.5547734643360585,4.1549188152841925,1.029273248293822,1.8068834327222068,2.2820725278014646,3.7769211217645697,3.924464532765283,1.2828831487671695,1.6337383319072851,1.8068834327222068,1.3136027824585035,2.2820725278014646,4.2257231076657185,3.3051994244470584,1.1633353516301794,6.118348825956198,1.817588308978116,6.012943871850412,3.797369852003961,1.0658444220537218,8.013890804082429,1.5706337908024879,0.6628587519275222,3.225079262551191,2.6370926482031125,3.131026993900837,2.5828082836772768,2.391042809297431,2.004943888804976,1.2414336432590087,1.1827726343601919,4.5113656602346675,7.51985884750448,3.098571695200617,2.391042809297431,6.7112541144522195,4.045455395209462,4.2478707221565335,7.4096457168285585,1.5706337908024879,3.48243554358476,1.889602357001397,2.9114080735218053,2.0231907697678526,1.7910594762504737
4,2.998520439178438,1.0836208484816705,6.119968292206905,6.717303904957368,0.0,7.151724789843619,7.690071654006931,5.888592037493568,5.651041874721188,8.166027896242998,8.201087321183765,1.9460553295581422,5.708733521973046,3.2272134336932616,7.050159108747561,7.980033539946248,0.8858935485290329,7.165031763207468,5.274696530491538,3.308377428422939,0.986995002665633,8.364914574953831,7.980033539946248,4.076120399901806,8.766728059313284,6.012243232890286,6.406888446707381,1.0836208484816705,5.4576887011889115,7.4732097846323695,5.553312872945109,6.36401372596334,0.0,6.469594284806971,5.777777047433399,5.751197188767027,9.327776983962814,9.811714481310384,8.034669851099565,7.4732097846323695,6.597042377258349,9.02028278663917,8.807632025316417,6.469594284806971,9.515409184240927,1.7346567452587829,2.2369176119936074,4.547535933080333,5.651041874721188,1.9460553295581422,5.598358096240165,9.647927074870015,0.2391594820505394,1.5038592964438129,6.752577013574847,5.468379538924603,5.642052467238411,7.370171112906995,8.154480835239982,4.479610988575243,6.1253195877475894,9.78530241869495,5.836367992970855,5.749977334407101,8.154480835239982,5.446819965030019,4.479610988575243,5.071323211384184,9.38688647217947,5.607956709294373,1.4036848938973914,5.651041874721188,1.877321903508587,2.998520439178438,7.783148327011089,1.0836208484816705,5.196852156307388,7.380162656884889,7.063520153556081,6.029621712632937,5.8443510696142615,5.975337348107103,5.783571873727257,7.626360424323629,5.6860550009232025,6.77753578896568,9.14504716913829,1.716638448453386,6.150887247558862,5.783571873727257,0.9328811662152905,6.57874120489264,5.302077435451006,0.4793757612278009,5.196852156307388,8.225429035471956,5.751197188767027,4.718032179320222,7.186855136226436,6.5536912916964445
5,4.565096064156497,8.310522817769513,3.0373854464407457,2.6198580577805015,7.126694287796044,0.0,3.04344663744387,4.527468461740921,1.9469570919855306,2.387679131339853,4.019758825910542,7.402809572025331,3.7662270825087654,4.399847045437334,4.438349212647776,3.0842973223923846,7.685652356569706,4.553221867107683,3.6463112164358966,8.755410731757918,5.985823370431365,2.795726873497878,3.0842973223923846,4.806137738229109,3.480257309725117,2.32271152888993,2.633001131753991,8.310522817769513,3.03156561051897,2.9221747869195536,2.8948762854504544,2.475197732897986,7.495612008542741,1.6482506503986891,2.4706246828692815,1.6241125632661368,4.237391169567717,4.525243731722213,1.3033253906452784,2.9221747869195536,2.888012115865992,3.7338120370510026,3.5211612757282476,1.6482506503986891,4.228938434652758,6.607347286734183,5.74347138402158,3.390096151769912,1.9469570919855306,7.402809572025331,3.4530997590207786,4.557541260474918,7.365853769846584,7.084733723927424,2.863761020509493,3.3491451440082973,3.1064484024701358,3.1955421555383734,3.973152339966758,3.0107703343681607,3.27192965824293,5.746032220168787,2.132072723856158,1.8912304305982723,3.973152339966758,3.004794759064102,3.0107703343681607,2.872731246881402,4.100415722591301,2.689950595881996,6.4040689202488705,1.9469570919855306,6.298663966143085,4.565096064156497,2.887412109457225,8.310522817769513,3.261825767408087,2.829127659172073,0.9725018165755372,2.7664614312105273,1.77803513311652,1.7326215364770514,2.0745416123349005,0.786277280687463,2.776245300921481,2.1516863254336442,6.230476389670465,7.805578941797153,4.789763671806215,2.0745416123349005,7.0078861281393054,3.7253512753879803,2.8948788613722174,7.7062777305156445,3.261825767408087,5.310858256004133,1.6241125632661368,4.619993113051414,4.184327176241092,3.4996445157800826
6,4.7701376010535235,8.986658553131994,2.430786592292689,0.9727677490495623,7.802830023158522,2.9554421050216493,0.0,3.8090442341848854,2.552305492621346,1.6321782947999608,2.304845576820119,8.089857226782222,3.047802854952729,4.502860849078506,3.702531922167729,0.761197824257843,8.252343766785547,3.817404576627635,2.92788698887986,8.337552116689826,6.6619591057938425,1.1460788592654245,0.761197824257843,4.90915154187028,2.905894702157413,1.9533964360940033,1.8971838412739437,8.986658553131994,2.3131413829629337,0.5764680745032218,2.176452057894418,1.7001962226537397,8.171747743905218,4.457140030698414,2.1013095900733547,2.624319540644627,3.030617116580554,3.7180838691639506,2.9093296083751463,0.5764680745032218,3.9392304964717524,2.9266521744927396,2.2244131668529668,4.457140030698414,3.4217785720944947,7.294394941491074,6.430519038778471,3.9954445524057274,2.552305492621346,8.089857226782222,2.7172824685407315,2.7945531414196414,8.041989505209061,7.699439079290397,1.4027103777198606,5.289490647979289,4.889635998927423,1.4806289064479505,2.2582390908763355,3.254840276851027,4.5116383054078,3.422932722034245,2.070429350339414,2.2993681957062675,2.2582390908763355,2.286370531508066,3.254840276851027,4.960440291308949,2.80366761371602,2.1361031006797417,7.091116575005762,2.552305492621346,6.985711620899976,4.7701376010535235,0.5643126113226837,8.986658553131994,2.5434015398520504,0.811392078106129,3.6124168721635455,3.3718098318463428,3.8657441775440664,3.3175254673205066,3.1257599929406608,2.3922814984173306,2.214201392308571,1.9703188359324368,4.349402568573364,8.492626596554043,4.07133944425018,3.1257599929406608,7.684021863501784,4.780172578852692,4.982587905799763,8.382413465878125,2.5434015398520504,3.320472451923457,2.624319540644627,3.8841758225713665,1.8612276781065498,2.7638272253000356
7,3.070130310336878,7.286651262415345,2.222379685026673,2.819715297777136,6.102822732441875,4.557648932092771,3.7924830468266983,0.0,2.678096395449126,4.268439289062767,3.788537552125594,6.389849936065574,1.2127834335725043,2.80285355836186,2.5497086383657237,3.9012932146186543,6.213582739510005,2.66458129282563,0.7787464420909973,6.298791089414286,4.961951815077195,4.467325967773598,3.9012932146186543,3.209144251153634,6.045990092518226,2.1146546257100542,2.0337768169675474,7.286651262415345,1.318100880980915,3.3356803577170187,1.655724265764877,2.1915802158235524,6.471740453188572,4.582930933526194,1.8801884402531666,2.750110443472407,5.670258090900466,6.54110071121092,4.511536435446268,3.3356803577170187,3.67245485267757,5.985042845732666,5.364508557213779,4.582930933526194,6.244795414141464,5.594387650774427,4.730511748061824,2.3150612572996594,2.678096395449126,6.389849936065574,1.0979076258583282,5.491701460322444,6.341982214492415,5.660678052014856,2.5801435034350595,5.022715004185106,4.62286035513324,3.1052647702429037,3.7419310661818104,1.5550234639944631,4.244862661613618,5.284851948313114,2.1433912352381794,2.55529791504408,3.7419310661818104,1.5492313578497874,1.5550234639944631,4.693664647514765,5.943763004076833,1.7103681021141408,5.391109284289114,2.678096395449126,5.285704330183329,3.070130310336878,3.885559719830858,7.286651262415345,1.2992635491271554,3.242633229969538,4.491034514997197,3.1050341880521604,3.598968533749884,3.050749823526324,2.8589843491464784,3.994488325488453,1.7884663937429701,2.879947181785448,4.644596698756452,6.7926193058373965,0.3307827549630995,2.8589843491464784,5.830684748756821,4.365955874077548,4.7158122620055805,6.682406175161475,1.2992635491271554,3.7249785650901206,2.750110443472407,1.3770297743655044,2.6864046658446,2.0532408213146067
8,2.7483079714493788,6.964828923527846,1.1174712272683418,1.8283913097974458,5.7810003935543754,1.9292840218581657,2.54948011077975,2.607554242568518,0.0,2.776325152025014,3.3121747260238443,6.068027597178076,1.8463128633363624,2.4810312194743607,3.300140750857582,2.590330795728264,6.339958462328038,3.4150134053174885,1.7263969972634936,7.035560368822842,4.640129476189696,2.9752118307358453,2.590330795728264,2.8873219122661355,4.230109578605937,0.5783405916064674,1.6329045296594225,6.964828923527846,1.1116513913465664,2.4282082602554342,0.9749620662780505,1.4751011308034176,6.149918114301072,1.9329758040996257,0.5507104636968777,0.10015531404583859,4.791158503255471,5.275096000603034,2.492366659560253,2.4282082602554342,1.4150662698729641,4.483664305931823,4.053546138323387,1.9329758040996257,4.978790703533578,5.272565311886928,4.408689409174325,1.471280325806939,0.0,6.068027597178076,1.637999520533459,4.623686112890062,6.020159875604915,5.739039829685756,1.8636644184149245,2.7653264213804998,2.3654717723286334,2.481258517747072,3.2655682400800607,1.091954508405188,1.9874740788090122,5.252065693504667,0.1853261182496664,0.0989354596859122,3.2655682400800607,1.0848805398916985,1.091954508405188,2.43627606471016,4.632800585186441,0.7700363767095921,5.069286945401616,0.0,4.96388199129583,2.7483079714493788,2.3934455827931043,6.964828923527846,1.341911548235683,2.3351611325079538,1.8410793855706282,0.8476456052475536,1.3415799509452782,0.793361240721718,0.6015957663418723,1.9753185496024377,0.8563310817490775,1.1515897233390762,5.230379787575896,6.470796966949898,2.8698494526338125,0.6015957663418723,5.662192233897637,2.256008352253903,2.4584236792009753,6.3605838362739755,1.341911548235683,4.310761653909566,0.10015531404583859,2.99529805833975,3.272187754664045,2.4869866782222863
9,5.216506144157662,9.433027096236131,3.0467461865781824,1.6547573055719136,8.24919856626266,2.308440066628047,1.6321782947999606,4.4910337907072355,2.4963394387308413,0.0,3.054658073701954,8.53622576988636,3.72979241147508,4.9492293921826445,4.38452147869008,1.2647508964124363,8.80815663503632,4.499394133149987,3.6098765454022113,9.019541673212178,7.108327648897981,0.3470580013593464,1.2647508964124363,5.355520084974419,3.179603334974108,2.3320722690273668,2.5791733977962954,9.433027096236131,2.9951309394852847,1.9570740347109659,2.858441614416769,2.4213699989402904,8.618116287009356,3.8596928623562268,2.479985423006718,2.5683534867541225,3.534170188735147,3.9917925019806457,2.1657416794475814,1.9570740347109659,3.8832644425812477,3.2003608073094347,2.498121799669662,3.8596928623562268,3.6954872049111898,7.740763484595212,6.87688758188261,3.9394784985152227,2.4963394387308413,8.53622576988636,3.399272025063083,3.2981062135742345,8.488358048313199,8.20723800239404,2.152522874601696,5.233524594088784,4.833669945036918,2.2304414033297855,3.0080515877581706,3.5601526811134714,4.455672251517295,3.926485794188838,2.4491051832727777,2.243402141815763,3.0080515877581706,2.968360088030417,3.5601526811134714,4.9044742374184445,3.0773762465327152,2.6993113360194325,7.5374851181099,2.4963394387308413,7.432080164004114,5.216506144157662,0.9046832026436454,9.433027096236131,3.2253910963744015,1.8640269069634854,2.87095025238102,3.3158437779558376,3.809778123653562,3.261559413430002,3.069793939050156,1.6508148786348054,2.7856060410589176,2.161047065571081,4.8529556407279575,8.938995139658184,4.7533290007725295,3.069793939050156,8.13039040660592,4.724206524962186,4.926621851909259,8.828782008982262,3.2253910963744015,3.824025524078051,2.5683534867541225,4.566165379093718,2.3647807502611435,3.445816781822387
